WKT,OBJECTID,CRZ,OZNACNIK1,OZNACNIK2,CRZ_OZNACN,"TARIF_NAZE,C,250"
POINT (16.0092766835694 50.5546181596424),4097,38893,1,1,3889301,"Velké Svatoňovice,Markouš.,prodejna"
POINT (16.0092053063817 50.5545361054595),4098,38893,2,2,3889302,"Velké Svatoňovice,Markouš.,prodejna"
POINT (16.0064976975931 50.5486125111821),4099,38894,1,1,3889401,"Velké Svatoňovice,Markouš.,rozc."
POINT (16.0065942796154 50.5487273428491),4100,38894,2,2,3889402,"Velké Svatoňovice,Markouš.,rozc."
POINT (15.9925644423017 50.5438784300761),4101,38895,1,1,3889501,"Velké Svatoňovice,Markouš.,Sedmidomí"
POINT (15.9925492477724 50.543795354403),4102,38895,2,2,3889502,"Velké Svatoňovice,Markouš.,Sedmidomí"
POINT (16.0209754663658 50.5473238930867),4103,38896,1,1,3889601,"Velké Svatoňovice,Markouš.,U buku"
POINT (16.0208170125721 50.5472867041273),4104,38896,2,2,3889602,"Velké Svatoňovice,Markouš.,U buku"
POINT (16.0387725065719 50.5242300050942),4105,38897,1,1,3889701,"Velké Svatoňovice,Valy"
POINT (16.0386794070391 50.5241711051881),4106,38897,2,2,3889702,"Velké Svatoňovice,Valy"
POINT (15.7509747248475 50.3583084789493),4107,39089,1,1,3908901,Velký Vřešťov
POINT (15.7526487117419 50.3460625853227),4108,39090,1,1,3909001,Velký Vřešťov-pila
POINT (15.7525043719627 50.3460653936929),4109,39090,2,2,3909002,Velký Vřešťov-pila
POINT (15.7742078034816 50.3689611354203),4110,39465,1,1,3946501,Vilantice-horní křiž.
POINT (15.7739381986193 50.3691564011089),4111,39465,2,2,3946502,Vilantice-horní křiž.
POINT (15.777317806983 50.3681181046576),4112,39466,1,1,3946601,Vilantice-horní zast.
POINT (15.7771764873866 50.3680785827877),4113,39466,2,2,3946602,Vilantice-horní zast.
POINT (15.7978922063756 50.3629458045965),4114,50839,2,2,5083902,Vilantice-křiž.
POINT (15.7979303071275 50.3629017053625),4115,50839,1,1,5083901,Vilantice-křiž.
POINT (15.7903794071314 50.3649733048851),4116,39467,1,1,3946701,Vilantice-most
POINT (15.7904756071029 50.3648389053702),4117,39467,2,2,3946702,Vilantice-most
POINT (15.8049858496912 50.4798672573924),4118,39679,1,1,3967901,Vítězná-bytovky
POINT (15.8052249401676 50.4798958022007),4119,39679,2,2,3967902,Vítězná-bytovky
POINT (15.7851897989239 50.4912550046902),4120,39678,1,1,3967801,Vítězná-kostelíček
POINT (15.7853067962458 50.4913035291512),4121,39678,2,2,3967802,Vítězná-kostelíček
POINT (15.8146440403508 50.4654607871977),4122,39676,1,1,3967601,Vítězná-křiž.Huntířov
POINT (15.8145924233122 50.4656705772031),4123,39676,2,2,3967602,Vítězná-křiž.Huntířov
POINT (15.7716716246067 50.4896934920846),4124,39684,1,1,3968401,"Vítězná,Hájemství"
POINT (15.771551861967 50.4897504665869),4125,39684,2,2,3968402,"Vítězná,Hájemství"
POINT (15.8060891789915 50.4740711029351),4126,39681,1,1,3968101,"Vítězná,Huntířov,pož.zbroj."
POINT (15.8062605617889 50.474204913226),4127,39681,2,2,3968102,"Vítězná,Huntířov,pož.zbroj."
POINT (15.8089874621353 50.470157002077),4128,39677,1,1,3967701,"Vítězná,Huntířov,truhlárna"
POINT (15.8087948144313 50.4705528860566),4129,39677,2,2,3967702,"Vítězná,Huntířov,truhlárna"
POINT (15.8006799857534 50.4882319274013),4130,39680,1,1,3968001,"Vítězná,Kocléřov,kašna"
POINT (15.8043869392824 50.4859653698606),4131,39683,1,1,3968301,"Vítězná,Kocléřov,škola"
POINT (15.8044742381913 50.4865208740829),4132,39683,2,2,3968302,"Vítězná,Kocléřov,škola"
POINT (15.8239529232357 50.4610366725492),4133,39682,1,1,3968201,"Vítězná,Komárov"
POINT (15.8239732979781 50.4611460441459),4134,39682,2,2,3968202,"Vítězná,Komárov"
POINT (15.8256456376008 50.4796068875608),4135,39685,1,1,3968501,"Vítězná,Záboří"
POINT (15.819244780171 50.5655138976858),4136,39848,1,1,3984801,Vlčice-hor.zast.
POINT (15.8227812554117 50.5607569693729),4137,39849,1,1,3984901,Vlčice-host.
POINT (15.822712992265 50.5605907196773),4138,39849,2,2,3984902,Vlčice-host.
POINT (15.8355482074587 50.5476153112349),4139,39850,1,1,3985001,Vlčice-žel.zast.
POINT (15.8355176783009 50.5477838296917),4140,39850,2,2,3985002,Vlčice-žel.zast.
POINT (15.8343610303722 50.5472095516384),4141,39850,3,3,3985003,Vlčice-žel.zast.
POINT (15.8342760554144 50.5471494994433),4142,39850,4,4,3985004,Vlčice-žel.zast.
POINT (15.9029805658495 50.4158437570998),4143,39862,1,1,3986201,"Vlčkovice v Podkr.,Dolní Vlčk."
POINT (15.9023753439018 50.4161772490844),4144,39862,2,2,3986202,"Vlčkovice v Podkr.,Dolní Vlčk."
POINT (15.9275397843646 50.4104829995214),4145,39863,1,1,3986301,"Vlčkovice v Podkr.,Horní Vlčk."
POINT (15.9278035497109 50.4107184164688),4146,39863,2,2,3986302,"Vlčkovice v Podkr.,Horní Vlčk."
POINT (15.9183154652339 50.4109606089004),4147,39864,1,1,3986401,"Vlčkovice v Podkr.,Horní Vlčk.,pošta"
POINT (15.9183208965404 50.4111019297219),4148,39864,2,2,3986402,"Vlčkovice v Podkr.,Horní Vlčk.,pošta"
POINT (15.6192586295807 50.6205633909009),4149,40418,1,1,4041801,Vrchlabí-aut.nádr.
POINT (15.6191964062208 50.6207169055604),4150,40418,2,2,4041802,Vrchlabí-aut.nádr.
POINT (15.6191167401733 50.6208502940513),4151,40418,3,3,4041803,Vrchlabí-aut.nádr.
POINT (15.6190373655646 50.6209810473908),4152,40418,4,4,4041804,Vrchlabí-aut.nádr.
POINT (15.6190823174579 50.6211951850075),4153,40418,5,5,4041805,Vrchlabí-aut.nádr.
POINT (15.61941314725 50.6205998889328),4154,40418,7,7,4041807,Vrchlabí-aut.nádr.
POINT (15.6193342438125 50.6207406500271),4155,40418,8,8,4041808,Vrchlabí-aut.nádr.
POINT (15.6192651103121 50.6208800200339),4156,40418,9,9,4041809,Vrchlabí-aut.nádr.
POINT (15.6193565612333 50.6212972160849),4157,40418,6,6,4041806,Vrchlabí-aut.nádr.
POINT (15.6197828071566 50.620961104959),4158,40418,10,10,4041810,Vrchlabí-aut.nádr.
POINT (15.6206204004747 50.6132492739461),4159,40419,1,1,4041901,Vrchlabí-automobilka
POINT (15.6214411034866 50.6144025526256),4160,40419,2,2,4041902,Vrchlabí-automobilka
POINT (15.604471107053 50.6117100053913),4161,40420,1,1,4042001,Vrchlabí-Berlín
POINT (15.6061818789997 50.662156710148),4162,40422,1,1,4042201,Vrchlabí-Hořejší Herlíkovice
POINT (15.6061097014475 50.6621190403657),4163,40422,2,2,4042202,Vrchlabí-Hořejší Herlíkovice
POINT (15.6149592074725 50.6182919052012),4164,55323,1,1,5532301,Vrchlabí-Kablo
POINT (15.6148178071263 50.6180150053168),4165,55323,2,2,5532302,Vrchlabí-Kablo
POINT (15.6092062237052 50.6578115343957),4166,40423,1,1,4042301,Vrchlabí-Kamenná cesta
POINT (15.609034385268 50.6578218523744),4167,40423,2,2,4042302,Vrchlabí-Kamenná cesta
POINT (15.6415939949947 50.6242563939531),4168,40424,1,1,4042401,Vrchlabí-letiště
POINT (15.6410118289157 50.6243309920398),4169,40424,2,2,4042402,Vrchlabí-letiště
POINT (15.6130514070756 50.6127522051095),4170,40425,1,1,4042501,Vrchlabí-Liščí kopec
POINT (15.6127544072793 50.6127311048463),4171,40425,2,2,4042502,Vrchlabí-Liščí kopec
POINT (15.6099530884021 50.6283174107484),4172,40426,1,1,4042601,Vrchlabí-nám.
POINT (15.6096967911971 50.6282975813962),4173,40426,2,2,4042602,Vrchlabí-nám.
POINT (15.6077211067693 50.6139831049414),4174,55322,1,1,5532201,Vrchlabí-Nerudova
POINT (15.6078853070474 50.6137033047565),4175,55322,2,2,5532202,Vrchlabí-Nerudova
POINT (15.6180365389549 50.598315566709),4176,40427,1,1,4042701,Vrchlabí-Podhůří obch.stř.
POINT (15.617966906898 50.5980831050565),4177,40427,2,2,4042702,Vrchlabí-Podhůří obch.stř.
POINT (15.6233419396878 50.6047938362087),4178,40428,1,1,4042801,Vrchlabí-Podhůří škola
POINT (15.623395017963 50.6046848491089),4179,40428,2,2,4042802,Vrchlabí-Podhůří škola
POINT (15.6086433108007 50.639489893198),4180,40430,1,1,4043001,Vrchlabí-pošta
POINT (15.6084638741759 50.6407423811018),4181,40430,2,2,4043002,Vrchlabí-pošta
POINT (15.6081886060179 50.6183197053874),4182,55321,1,1,5532101,Vrchlabí-Pražská
POINT (15.6078661074282 50.6181000051449),4183,55321,2,2,5532102,Vrchlabí-Pražská
POINT (15.6120290131154 50.6228175521424),4184,40431,1,1,4043101,Vrchlabí-rozc.k nem.
POINT (15.6115164540971 50.6225913164161),4185,40431,2,2,4043102,Vrchlabí-rozc.k nem.
POINT (15.6078783518898 50.6459679803574),4186,40432,1,1,4043201,Vrchlabí-rozc.Strážné
POINT (15.6078370723707 50.6454920583721),4187,40432,2,2,4043202,Vrchlabí-rozc.Strážné
POINT (15.6100511243018 50.6316749441428),4188,57544,1,1,5754401,Vrchlabí-Střelnice
POINT (15.610222725082 50.6316835098858),4189,57544,2,2,5754402,Vrchlabí-Střelnice
POINT (15.6069780285274 50.6404203374898),4190,40434,1,1,4043401,Vrchlabí-Tesla
POINT (15.6098127874198 50.6188379824281),4191,40436,1,1,4043601,Vrchlabí-u pivovaru
POINT (15.6100300142061 50.6187079274446),4192,40436,2,2,4043602,Vrchlabí-u pivovaru
POINT (15.6218503071412 50.6189481055929),4193,55324,1,1,5532401,Vrchlabí-Železniční stanice
POINT (15.6221289069063 50.61890720521),4194,55324,2,2,5532402,Vrchlabí-Železniční stanice
POINT (15.5953422879752 50.6631091036683),4195,40439,1,1,4043901,"Vrchlabí,Herlíkovice"
POINT (15.5957882396733 50.6625178356875),4196,40439,2,2,4043902,"Vrchlabí,Herlíkovice"
POINT (15.60371970662 50.6538975052887),4197,40440,1,1,4044001,"Vrchlabí,Herlíkovice,internát"
POINT (15.6038075072404 50.6535719050213),4198,40440,2,2,4044002,"Vrchlabí,Herlíkovice,internát"
POINT (15.7428108730141 50.4095052069411),4199,41197,1,1,4119701,"Zábřezí-Řečice,Řečice,odb."
POINT (15.7427673256406 50.4094307328006),4200,41197,2,2,4119702,"Zábřezí-Řečice,Řečice,odb."
POINT (15.7353807750932 50.4114173911756),4201,41198,2,2,4119802,"Zábřezí-Řečice,Zábřezí"
POINT (15.7355199010977 50.4114991444783),4202,41198,1,1,4119801,"Zábřezí-Řečice,Zábřezí"
POINT (15.704935859682 50.4155262810899),4203,41778,1,1,4177801,Zdobín
POINT (15.7049485649205 50.4156367828697),4204,41778,2,2,4177802,Zdobín
POINT (15.9498554115937 50.6130867606436),4205,41905,1,1,4190501,Zlatá Olešnice-dol.zast.
POINT (15.9498148299039 50.613335037374),4206,41905,2,2,4190502,Zlatá Olešnice-dol.zast.
POINT (15.9468260319228 50.6200177411025),4207,41906,1,1,4190601,Zlatá Olešnice-hor.zast.
POINT (15.9469491428444 50.6199293473663),4208,41906,2,2,4190602,Zlatá Olešnice-hor.zast.
POINT (15.9262102527059 50.6698561079752),4209,42301,1,1,4230101,Žacléř-Důl Jan Šverma
POINT (15.9137929410352 50.6674535539555),4210,51450,1,1,5145001,Žacléř-kolonie
POINT (15.913229630029 50.666983596845),4211,51450,2,2,5145002,Žacléř-kolonie
POINT (15.9280106491856 50.6718543399367),4212,42302,1,1,4230201,Žacléř-na Jámě
POINT (15.9280319992484 50.6719952305056),4213,42302,2,2,4230202,Žacléř-na Jámě
POINT (15.9068923028205 50.6526577299167),4214,42303,1,1,4230301,Žacléř-nám.
POINT (15.9064836388139 50.6522378164948),4215,42303,2,2,4230302,Žacléř-nám.
POINT (15.9077971836069 50.6597597059722),4216,42304,1,1,4230401,Žacléř-porcelánka
POINT (15.9076153816525 50.6595215482717),4217,42304,2,2,4230402,Žacléř-porcelánka
POINT (15.8996180480909 50.6497256903111),4218,42305,1,1,4230501,Žacléř-Prkenný Důl rozc.
POINT (15.8996166869599 50.6499471870999),4219,42305,2,2,4230502,Žacléř-Prkenný Důl rozc.
POINT (15.9188553918297 50.6733275151022),4220,42306,1,1,4230601,Žacléř-rozc.Bobr
POINT (15.918662024642 50.6733189960075),4221,42306,2,2,4230602,Žacléř-rozc.Bobr
POINT (15.9109658733722 50.6639135323293),4222,42307,1,1,4230701,Žacléř-žel.st.
POINT (15.9105441666059 50.6636839227367),4223,42307,2,2,4230702,Žacléř-žel.st.
POINT (15.1524255922687 50.3852032334155),4224,240,1,1,24001,Bačalky
POINT (15.1523386976695 50.3851211877312),4225,240,2,2,24002,Bačalky
POINT (15.1617059457057 50.3832771986698),4226,241,1,1,24101,Bačalky-prodejna
POINT (15.161750630712 50.3831939258722),4227,241,2,2,24102,Bačalky-prodejna
POINT (15.1714863235648 50.3837334662079),4228,242,1,1,24201,"Bačalky,Lično"
POINT (15.1716433696452 50.3836664403153),4229,242,2,2,24202,"Bačalky,Lično"
POINT (15.6050756753812 50.3344405880352),4230,559,1,1,55901,Bašnice
POINT (15.6049175355051 50.3345034402959),4231,559,2,2,55902,Bašnice
POINT (15.2928750072362 50.3138920047104),4232,673,1,1,67301,Běchary
POINT (15.2926460072843 50.3138230047319),4233,673,2,2,67302,Běchary
POINT (15.6000913902686 50.3697557267851),4234,1357,1,1,135701,Bílsko
POINT (15.6015607848703 50.3697910401098),4235,1357,2,2,135702,Bílsko
POINT (15.7080280586715 50.3635362667302),4236,1687,1,1,168701,Boháňka
POINT (15.7080806977589 50.3634346373184),4237,1687,2,2,168702,Boháňka
POINT (15.6907081279105 50.3653047273576),4238,1689,1,1,168901,"Boháňka,Chloumek"
POINT (15.6906274884515 50.3653854260892),4239,1689,2,2,168902,"Boháňka,Chloumek"
POINT (15.7202040150176 50.3563333270698),4240,1690,1,1,169001,"Boháňka,Skála"
POINT (15.7200263050472 50.3563732827336),4241,1690,2,2,169002,"Boháňka,Skála"
POINT (15.7133118602832 50.3610780914472),4242,50560,1,1,5056001,"Boháňka,Skála,Okály"
POINT (15.7134339143337 50.3608315323268),4243,50560,2,2,5056002,"Boháňka,Skála,Okály"
POINT (15.6977302548608 50.3575779389044),4244,1692,1,1,169201,"Boháňka,Votuz"
POINT (15.6975930130972 50.357611428556),4245,1692,2,2,169202,"Boháňka,Votuz"
POINT (15.654180824773 50.438971223523),4246,2063,1,1,206301,Borek-u křížku
POINT (15.6543133886129 50.4390446422165),4247,2063,2,2,206302,Borek-u křížku
POINT (15.6390920464067 50.4387771237906),4248,2064,1,1,206401,"Borek,Bezník,luka"
POINT (15.6389736531701 50.4387899862515),4249,2064,2,2,206402,"Borek,Bezník,luka"
POINT (15.6465510061975 50.4423280047772),4250,2065,1,1,206501,"Borek,Bezník,odb."
POINT (15.6464400064859 50.4423340048677),4251,2065,2,2,206502,"Borek,Bezník,odb."
POINT (15.6618449109839 50.4308317310812),4252,2066,1,1,206601,"Borek,Želejov"
POINT (15.6619096419986 50.4308023624864),4253,2066,2,2,206602,"Borek,Želejov"
POINT (15.3189406159833 50.4350535331826),4254,3147,1,1,314701,Březina-Březinka
POINT (15.3190634211624 50.435024764945),4255,3147,2,2,314702,Březina-Březinka
POINT (15.3130867963797 50.4340922968848),4256,3148,1,1,314801,Březina-křiž.
POINT (15.3133589193906 50.4341465879222),4257,3148,2,2,314802,Březina-křiž.
POINT (15.6213350029405 50.3171991405279),4258,3293,1,1,329301,Bříšťany
POINT (15.6215062279045 50.3167613000664),4259,3293,2,2,329302,Bříšťany
POINT (15.2540863552799 50.3097146986876),4260,3358,1,1,335801,Budčeves
POINT (15.2537399976586 50.3094389968846),4261,3358,2,2,335802,Budčeves
POINT (15.2339628063292 50.2963767046975),4262,3359,1,1,335901,"Budčeves,Nečas"
POINT (15.2338515023552 50.2963634830743),4263,3359,2,2,335902,"Budčeves,Nečas"
POINT (15.2949581785381 50.412253242705),4264,3532,1,1,353201,Bukvice
POINT (15.2949040625407 50.4123822948826),4265,3532,2,2,353202,Bukvice
POINT (15.4270339620674 50.3864870259619),4266,3574,1,1,357401,Butoves
POINT (15.4269922431119 50.3865715386448),4267,3574,2,2,357402,Butoves
POINT (15.2441559983493 50.3945838832199),4268,3702,1,1,370201,Bystřice
POINT (15.2438477773175 50.3945572192779),4269,3702,2,2,370202,Bystřice
POINT (15.2435490060327 50.3936930051916),4270,3703,1,1,370301,Bystřice-křiž.
POINT (15.2434940063285 50.3936250053146),4271,3703,2,2,370302,Bystřice-křiž.
POINT (15.7264500391786 50.330028414594),4272,3924,1,1,392401,Cerekvice n.Bystř.-I
POINT (15.7263817349653 50.3299535668389),4273,3924,2,2,392402,Cerekvice n.Bystř.-I
POINT (15.7235205890427 50.3337945943861),4274,3925,1,1,392501,Cerekvice n.Bystř.-na návsi
POINT (15.7225723046314 50.3349466453129),4275,3926,1,1,392601,Cerekvice n.Bystř.-škola
POINT (15.7224222102419 50.3348919554964),4276,3926,2,2,392602,Cerekvice n.Bystř.-škola
POINT (15.7127010068785 50.3328790046215),4277,3928,1,1,392801,"Cerekvice n.Bystř.,Třebovětice"
POINT (15.7124511337618 50.3328412501661),4278,3928,2,2,392802,"Cerekvice n.Bystř.,Třebovětice"
POINT (15.651902936089 50.3966375241496),4279,4611,1,1,461101,Červená Třemešná-bytovky
POINT (15.6519126918491 50.3967179041849),4280,4611,2,2,461102,Červená Třemešná-bytovky
POINT (15.6434399045151 50.39938733182),4281,4612,1,1,461201,Červená Třemešná-obec
POINT (15.6434292716421 50.3994855412987),4282,4612,2,2,461202,Červená Třemešná-obec
POINT (15.6607683122479 50.3940147683446),4283,4613,1,1,461301,Červená Třemešná-odb.
POINT (15.6606183441229 50.3940642233246),4284,4613,2,2,461302,Červená Třemešná-odb.
POINT (15.3646149247276 50.338816025931),4285,5098,1,1,509801,Češov
POINT (15.3644166258272 50.3387658498258),4286,5098,2,2,509802,Češov
POINT (15.3605678801943 50.3450182444095),4287,5099,1,1,509901,"Češov,Liběšice"
POINT (15.3603892281298 50.3450197655108),4288,5099,2,2,509902,"Češov,Liběšice"
POINT (15.1697276123127 50.367545770472),4289,5622,1,1,562201,Dětenice
POINT (15.1701555256656 50.3677502972787),4290,5622,2,2,562202,Dětenice
POINT (15.1691516748301 50.3668593954098),4291,5623,1,1,562301,Dětenice-odb.Osenice
POINT (15.1693738484582 50.3668766567032),4292,5623,2,2,562302,Dětenice-odb.Osenice
POINT (15.1885454678085 50.3770480752984),4293,5624,1,1,562401,Dětenice-rozc.2.0
POINT (15.1884319171024 50.3770236653579),4294,5624,2,2,562402,Dětenice-rozc.2.0
POINT (15.1663550062655 50.3553000054659),4295,5625,1,1,562501,"Dětenice,Brodek"
POINT (15.1574003497843 50.3710811327057),4296,5626,1,1,562601,"Dětenice,Osenice"
POINT (15.1573830839016 50.370950838375),4297,5626,2,2,562602,"Dětenice,Osenice"
POINT (15.3435119697691 50.4669304578128),4298,5741,1,1,574101,Dílce-odb.
POINT (15.3434145946183 50.466397016756),4299,5741,2,2,574102,Dílce-odb.
POINT (15.6077165937514 50.3536794772028),4300,5972,1,1,597201,Dobrá Voda u Hořic-kult.dům
POINT (15.6077930068558 50.3537730049174),4301,5972,2,2,597202,Dobrá Voda u Hořic-kult.dům
POINT (15.6038360065093 50.3496460046344),4302,5973,1,1,597301,Dobrá Voda u Hořic-pošta
POINT (15.6036679781941 50.3496372784367),4303,5973,2,2,597302,Dobrá Voda u Hořic-pošta
POINT (15.6062147963276 50.3446309766951),4304,5974,1,1,597401,Dobrá Voda u Hořic-váha
POINT (15.6060591030931 50.3446157187104),4305,5974,2,2,597402,Dobrá Voda u Hořic-váha
POINT (15.2848470060942 50.4557870050639),4306,6602,1,1,660201,Dolní Lochov
POINT (15.2854880059272 50.4559240048146),4307,6602,2,2,660202,Dolní Lochov
POINT (15.2863965513162 50.4519797335512),4308,47831,1,1,4783101,Dolní Lochov-obec
POINT (15.2863299198313 50.4519034250628),4309,47831,2,2,4783102,Dolní Lochov-obec
POINT (15.4477479638646 50.4526844671868),4310,7224,1,1,722401,Dřevěnice
POINT (15.4476489540278 50.4527837983567),4311,7224,2,2,722402,Dřevěnice
POINT (15.4614337117476 50.4443245784429),4312,7225,1,1,722501,Dřevěnice-Na Špici
POINT (15.4613304756609 50.4444887372918),4313,7225,2,2,722502,Dřevěnice-Na Špici
POINT (15.3294563647087 50.4485631003789),4314,9252,1,1,925201,Holín
POINT (15.3294111062988 50.4486966496953),4315,9252,2,2,925202,Holín
POINT (15.3224906135394 50.4506646030674),4316,9253,1,1,925301,Holín-ObÚ
POINT (15.3225153655376 50.4507714288249),4317,9253,2,2,925302,Holín-ObÚ
POINT (15.3238398808326 50.4467483660556),4318,9254,1,1,925401,Holín-odb.Prachovské skály
POINT (15.3235684113667 50.4469755107162),4319,9254,2,2,925402,Holín-odb.Prachovské skály
POINT (15.2995684109505 50.4529775403339),4320,9255,1,1,925501,"Holín,Horní Lochov"
POINT (15.2994157082725 50.4531621005634),4321,9255,2,2,925502,"Holín,Horní Lochov"
POINT (15.2837803813153 50.4804583029207),4322,9256,1,1,925601,"Holín,Pařezská Lhota,obec"
POINT (15.2839581827194 50.4805278011733),4323,9256,2,2,925602,"Holín,Pařezská Lhota,obec"
POINT (15.2927339697253 50.4732823786135),4324,9257,1,1,925701,"Holín,Pařezská Lhota,odb."
POINT (15.2928305055901 50.4733345200782),4325,9257,2,2,925702,"Holín,Pařezská Lhota,odb."
