NA,574431,Slavětín nad Metují,266,"40,3",4%,90,2,243,9%,222,3,"2,6",307,4,43,162,56,1,11 259 Kč,14 150 Kč,3 763 856 Kč,338,4,14,"0,05263157895",100,2,"3,266666667",326,4,206,"2,86",SILNÉ,,,
JC,572187,Slavhostice,136,"47,8",-14%,442,5,158,-14%,420,5,"1,2",110,2,8,59,443,5,16 547 Kč,18 275 Kč,2 485 410 Kč,50,1,3,"0,02205882353",320,4,"3,133333333",297,4,297,"3,71",VELMI SLABÉ,,,
NA,574457,Slavoňov,283,"41,5",1%,173,2,262,8%,232,3,"2,2",250,3,41,145,124,2,12 094 Kč,14 250 Kč,4 032 835 Kč,332,4,15,"0,05300353357",99,2,"2,6",223,3,205,"2,71",SILNÉ,,,
HK,570851,Sloupno,516,"43,2",-3%,303,4,464,11%,203,3,"3,0",343,4,86,167,49,1,11 503 Kč,14 597 Kč,7 532 242 Kč,307,4,13,"0,02519379845",289,4,"2,266666667",191,3,241,"3,29",SLABÉ,,,
HK,570869,Smidary,1 533,"44,3",-5%,375,5,1559,-2%,327,4,"5,2",434,5,156,102,380,5,13 282 Kč,16 510 Kč,25 310 363 Kč,123,2,21,"0,01369863014",389,5,"1,166666667",22,1,293,"3,86",VELMI SLABÉ,,,
HK,570877,Smiřice,2 899,"42,0",0%,217,3,3084,-6%,368,5,"2,8",325,4,298,103,370,5,12 756 Kč,15 041 Kč,43 604 028 Kč,250,3,68,"0,02345636426",309,4,"1,166666667",22,1,266,"3,57",SLABÉ,,,
HK,570885,Smržov,504,"40,8",3%,126,2,361,40%,40,1,"1,8",189,3,80,159,66,1,10 657 Kč,12 620 Kč,6 360 394 Kč,435,5,43,"0,08531746032",28,1,"3,266666667",326,4,173,"2,43",VELMI SILNÉ,,,
RK,576794,Sněžné,135,"43,7",-4%,344,4,164,-18%,435,5,"0,0",1,1,21,156,81,1,15 927 Kč,16 654 Kč,2 248 304 Kč,116,2,1,"0,007407407407",422,5,"3,6",378,5,254,"3,29",SLABÉ,,,
JC,573477,Sobčice,295,"42,6",-1%,271,4,296,0%,309,4,"3,1",355,4,33,112,325,4,12 405 Kč,14 690 Kč,4 333 558 Kč,297,4,6,"0,02033898305",335,4,"2,133333333",175,2,295,"3,71",VELMI SLABÉ,,,
JC,573361,Soběraz,101,"44,8",-6%,401,5,69,46%,29,1,"0,0",1,1,18,178,33,1,14 398 Kč,16 440 Kč,1 660 449 Kč,128,2,3,"0,0297029703",243,3,"4,2",428,5,180,"2,57",SILNÉ,,,
JC,573493,Sobotka,2 371,"43,2",-3%,305,4,2287,4%,270,4,"0,7",53,1,267,113,321,4,12 145 Kč,16 707 Kč,39 611 913 Kč,112,2,59,"0,02488401518",292,4,"1,3",48,1,200,"2,86",SILNÉ,,,
RK,576808,Solnice,2 188,"42,8",-2%,281,4,2086,5%,258,3,"1,1",93,2,238,109,339,4,13 778 Kč,15 925 Kč,34 843 135 Kč,163,2,54,"0,02468007313",297,4,"1,266666667",41,1,210,"2,86",PRŮMĚRNÉ,,,
HK,570907,Sovětice,222,"38,8",8%,19,1,190,17%,157,2,"1,5",148,2,29,131,210,3,13 896 Kč,14 690 Kč,3 261 120 Kč,298,4,4,"0,01801801802",352,4,"3,2",314,4,214,"2,86",PRŮMĚRNÉ,,,
TU,548812,Stanovice,55,"47,0",-12%,436,5,75,-27%,444,5,"3,3",372,5,7,127,225,3,15 098 Kč,18 097 Kč,995 309 Kč,59,1,1,"0,01818181818",351,4,"4,233333333",431,5,331,"4,00",VELMI SLABÉ,,,
JC,573507,Stará Paka,2 081,"42,3",0%,233,3,2127,-2%,329,4,"1,8",196,3,268,129,220,3,12 485 Kč,15 140 Kč,31 505 608 Kč,241,3,43,"0,02066314272",332,4,"1,166666667",22,1,225,"3,00",PRŮMĚRNÉ,,,
HK,570915,Stará Voda,136,"43,2",-3%,306,4,111,23%,113,2,"1,1",101,2,20,147,116,2,14 148 Kč,14 991 Kč,2 038 755 Kč,256,3,4,"0,02941176471",248,3,"3,133333333",297,4,205,"2,86",SILNÉ,,,
TU,579661,Staré Buky,578,"41,0",3%,138,2,356,62%,16,1,"3,0",345,4,76,131,202,3,26 755 Kč,14 430 Kč,8 340 814 Kč,321,4,47,"0,08131487889",34,1,"4,4",437,5,213,"2,86",PRŮMĚRNÉ,,,
JC,530735,Staré Hrady,185,"42,5",-1%,261,3,153,21%,125,2,"0,0",1,1,28,151,94,2,13 507 Kč,14 591 Kč,2 699 356 Kč,309,4,14,"0,07567567568",48,1,"3,066666667",287,4,161,"2,43",VELMI SILNÉ,,,
JC,549096,Staré Místo,314,"41,4",2%,162,2,326,-4%,347,4,"0,9",74,1,31,99,388,5,12 905 Kč,14 628 Kč,4 593 311 Kč,304,4,9,"0,02866242038",252,3,"2,633333333",232,3,251,"3,14",SLABÉ,,,
JC,573523,Staré Smrkovice,260,"41,3",2%,157,2,221,18%,147,2,"1,8",191,3,14,54,445,5,11 629 Kč,15 590 Kč,4 053 427 Kč,193,3,0,0,444,5,"3,133333333",297,4,268,"3,43",SLABÉ,,,
NA,574465,Stárkov,644,"44,2",-5%,373,5,777,-17%,432,5,"1,9",214,3,74,115,302,4,12 075 Kč,16 008 Kč,10 308 982 Kč,158,2,13,"0,0201863354",336,4,"1,933333333",136,2,279,"3,57",VELMI SLABÉ,,,
HK,573132,Starý Bydžov,403,"44,2",-5%,371,5,384,5%,257,3,"3,3",370,5,44,109,336,4,14 332 Kč,15 978 Kč,6 439 088 Kč,162,2,10,"0,02481389578",295,4,"2,1",172,2,280,"3,57",VELMI SLABÉ,,,
HK,570931,Stěžery,2 070,"40,1",5%,74,1,1560,33%,60,1,"1,8",190,3,276,133,187,3,11 772 Kč,13 432 Kč,27 804 944 Kč,396,5,188,"0,09082125604",19,1,2,147,2,153,"2,29",VELMI SILNÉ,,,
HK,570958,Stračov,296,"43,6",-3%,335,4,303,-2%,330,4,"1,4",144,2,58,196,17,1,14 338 Kč,17 837 Kč,5 279 759 Kč,64,1,9,"0,03040540541",233,3,"1,8",116,2,177,"2,43",SILNÉ,,,
TU,579696,Strážné,226,"39,7",6%,47,1,114,98%,6,1,"3,0",342,4,75,332,2,1,22 391 Kč,25 014 Kč,5 653 193 Kč,11,1,22,"0,09734513274",15,1,"3,4",349,4,110,"1,86",VELMI SILNÉ,,,
JC,573540,Střevač,282,"40,5",4%,103,2,279,1%,296,4,"1,0",84,1,24,85,423,5,14 446 Kč,18 257 Kč,5 148 559 Kč,52,1,7,"0,02482269504",294,4,"2,8",252,3,215,"2,86",PRŮMĚRNÉ,,,
HK,570966,Střezetice,397,"41,0",3%,136,2,309,28%,72,1,"1,5",156,2,44,111,332,4,11 644 Kč,13 560 Kč,5 383 354 Kč,389,5,19,"0,04785894207",118,2,"3,066666667",287,4,213,"2,86",PRŮMĚRNÉ,,,
NA,574481,Studnice,1 114,"40,9",3%,134,2,916,22%,120,2,"1,0",79,1,168,151,98,2,8 595 Kč,13 533 Kč,15 075 311 Kč,391,5,50,"0,04488330341",129,2,"1,466666667",68,1,146,"2,14",VELMI SILNÉ,,,
TU,579726,Suchovršice,369,"41,0",3%,137,2,353,5%,263,3,"2,1",243,3,52,141,147,2,11 604 Kč,14 325 Kč,5 285 995 Kč,327,4,14,"0,0379403794",171,2,"2,866666667",259,3,221,"2,71",PRŮMĚRNÉ,,,
NA,574490,Suchý Důl,418,"40,8",3%,120,2,339,23%,106,2,"1,1",95,2,67,160,58,1,13 394 Kč,16 391 Kč,6 851 364 Kč,131,2,4,"0,00956937799",415,5,"2,133333333",175,2,157,"2,29",VELMI SILNÉ,,,
JC,548880,Sukorady,213,"46,0",-9%,424,5,210,1%,292,4,"1,5",153,2,32,150,101,2,11 478 Kč,15 849 Kč,3 375 809 Kč,171,2,5,"0,0234741784",308,4,"3,333333333",340,4,256,"3,29",SLABÉ,,,
JC,573302,Svatojanský Újezd,101,"42,8",-2%,282,4,93,9%,227,3,"1,6",165,2,12,119,279,4,14 758 Kč,18 644 Kč,1 883 073 Kč,44,1,3,"0,0297029703",243,3,4,417,5,237,"3,14",SLABÉ,,,
HK,548154,Světí,328,"40,9",3%,131,2,251,31%,65,1,"2,4",286,4,45,137,170,2,11 237 Kč,12 993 Kč,4 261 705 Kč,423,5,18,"0,05487804878",88,1,"3,1",294,4,208,"2,71",PRŮMĚRNÉ,,,
RK,548693,Svídnice,162,"42,1",0%,221,3,170,-5%,355,4,"0,0",1,1,21,130,215,3,12 555 Kč,14 787 Kč,2 395 548 Kč,282,4,7,"0,04320987654",139,2,"3,466666667",362,4,225,"3,00",PRŮMĚRNÉ,,,
TU,579734,Svoboda nad Úpou,2 062,"46,0",-9%,423,5,2436,-15%,425,5,"2,2",250,3,353,171,44,1,12 925 Kč,14 683 Kč,30 277 099 Kč,301,4,9,"0,004364694471",435,5,"1,266666667",41,1,274,"3,43",VELMI SLABÉ,,,
RK,576816,Synkov-Slemeno,424,"40,6",3%,112,2,344,23%,107,2,"1,1",96,2,51,120,268,3,13 152 Kč,14 935 Kč,6 332 284 Kč,262,3,24,"0,05660377358",81,1,"3,066666667",287,4,173,"2,43",VELMI SILNÉ,,,
HK,571008,Syrovátka,429,"41,4",2%,169,2,339,27%,83,1,"3,9",396,5,44,103,373,5,11 661 Kč,13 720 Kč,5 885 841 Kč,378,5,13,"0,0303030303",234,3,"3,133333333",297,4,276,"3,57",VELMI SLABÉ,,,
HK,571016,Šaplava,118,"48,2",-14%,444,5,126,-6%,372,5,"5,3",435,5,16,136,175,2,11 620 Kč,13 940 Kč,1 644 921 Kč,358,4,0,0,444,5,"2,8",252,3,354,"4,14",VELMI SLABÉ,,,
JC,573256,Šárovcova Lhota,199,"42,4",-1%,245,3,201,-1%,317,4,"0,8",64,1,28,141,148,2,14 461 Kč,16 011 Kč,3 186 243 Kč,157,2,6,"0,03015075377",239,3,"2,866666667",259,3,204,"2,57",SILNÉ,,,
NA,547654,Šestajovice,177,"46,8",-11%,432,5,175,1%,295,4,"3,4",374,5,30,169,47,1,12 268 Kč,16 266 Kč,2 879 051 Kč,139,2,2,"0,01129943503",405,5,"3,8",394,5,298,"3,86",VELMI SLABÉ,,,
NA,574511,Šonov,306,"41,3",2%,158,2,308,-1%,314,4,"6,5",440,5,34,111,327,4,16 658 Kč,20 754 Kč,6 350 573 Kč,24,1,10,"0,03267973856",210,3,"3,133333333",297,4,253,"3,29",SLABÉ,,,
TU,579742,Špindlerův Mlýn,1 119,"42,6",-1%,263,3,1220,-8%,393,5,"0,8",62,1,299,267,6,1,46 027 Kč,51 698 Kč,57 850 096 Kč,4,1,313,"0,2797140304",3,1,"1,233333333",38,1,110,"1,86",VELMI SILNÉ,,,
HK,571024,Těchlovice,346,"44,9",-7%,406,5,312,11%,205,3,"4,6",421,5,64,185,25,1,11 613 Kč,13 818 Kč,4 781 058 Kč,372,5,11,"0,03179190751",220,3,"2,266666667",191,3,263,"3,57",SLABÉ,,,
NA,574538,Teplice nad Metují,1 626,"44,5",-6%,387,5,1906,-15%,422,5,"4,2",410,5,210,129,218,3,15 962 Kč,19 631 Kč,31 919 582 Kč,31,1,34,"0,0209102091",329,4,"1,4",58,1,265,"3,43",SLABÉ,,,
JC,572756,Tetín,160,"43,6",-3%,334,4,136,18%,147,2,"1,0",81,1,27,169,48,1,12 286 Kč,13 243 Kč,2 118 898 Kč,405,5,8,"0,05",109,2,"4,066666667",420,5,221,"2,86",PRŮMĚRNÉ,,,
RK,576824,Trnov,739,"41,6",1%,176,2,678,9%,226,3,"2,3",272,4,74,100,384,5,12 690 Kč,14 716 Kč,10 875 178 Kč,293,4,28,"0,03788903924",172,2,2,147,2,239,"3,14",SLABÉ,,,
TU,579751,Trotina,87,"41,1",2%,144,2,85,2%,284,4,"9,3",448,5,8,92,409,5,11 435 Kč,13 541 Kč,1 178 063 Kč,390,5,1,"0,01149425287",403,5,"4,133333333",425,5,358,"4,43",VELMI SLABÉ,,,
TU,579025,Trutnov,30 372,"43,1",-2%,297,4,31999,-5%,359,4,"2,4",283,4,3778,124,246,3,13 288 Kč,17 133 Kč,520 378 228 Kč,85,1,582,"0,01916238641",345,4,"1,1",17,1,233,"3,00",PRŮMĚRNÉ,,,
HK,571041,Třebechovice pod Orebem,5 748,"42,2",0%,226,3,5253,9%,224,3,"3,1",357,4,690,120,272,4,11 275 Kč,14 534 Kč,83 539 548 Kč,316,4,213,"0,03705636743",180,3,1,1,1,225,"3,14",PRŮMĚRNÉ,,,
RK,576832,Třebešov,280,"37,3",11%,2,1,252,11%,204,3,"0,6",45,1,29,104,367,5,12 214 Kč,15 409 Kč,4 314 471 Kč,210,3,9,"0,03214285714",213,3,"3,6",378,5,203,"3,00",SILNÉ,,,
TU,579769,Třebihošť,448,"41,4",2%,164,2,365,23%,111,2,"1,8",197,3,67,150,103,2,12 750 Kč,14 802 Kč,6 631 090 Kč,281,4,12,"0,02678571429",268,3,"2,4",207,3,190,"2,71",SILNÉ,,,
JC,573612,Třebnouševes,283,"42,3",-1%,241,3,305,-7%,383,5,"1,1",98,2,44,155,82,1,11 448 Kč,16 896 Kč,4 781 678 Kč,99,2,1,"0,003533568905",438,5,"3,033333333",284,4,232,"3,14",PRŮMĚRNÉ,,,
HK,571059,Třesovice,259,"41,0",2%,140,2,254,2%,288,4,"2,3",268,3,40,154,87,1,13 417 Kč,16 747 Kč,4 337 370 Kč,110,2,13,"0,05019305019",107,2,"2,666666667",234,3,176,"2,43",SILNÉ,,,
JC,573639,Třtěnice,342,"42,1",0%,225,3,332,3%,275,4,"1,8",201,3,33,96,395,5,10 874 Kč,14 434 Kč,4 936 468 Kč,320,4,3,"0,008771929825",418,5,"2,533333333",217,3,293,"3,86",VELMI SLABÉ,,,
JC,573647,Tuř,177,"39,8",6%,57,1,122,45%,33,1,"4,4",417,5,17,96,397,5,13 492 Kč,17 763 Kč,3 144 134 Kč,65,1,14,"0,0790960452",39,1,"3,2",314,4,189,"2,57",SILNÉ,,,
RK,576841,Tutleky,349,"41,8",1%,198,3,335,4%,266,3,"0,0",1,1,45,129,219,3,9 887 Kč,13 517 Kč,4 717 543 Kč,393,5,13,"0,03724928367",178,2,"3,466666667",362,4,231,"3,00",PRŮMĚRNÉ,,,
RK,576859,Týniště nad Orlicí,6 058,"43,2",-3%,304,4,6482,-7%,375,5,"1,2",113,2,687,113,314,4,11 232 Kč,16 128 Kč,97 704 794 Kč,149,2,138,"0,02277979531",315,4,"1,066666667",13,1,226,"3,14",PRŮMĚRNÉ,,,
JC,573655,Úbislavice,443,"41,7",1%,190,3,354,25%,94,2,"1,1",99,2,50,113,317,4,12 131 Kč,14 037 Kč,6 218 369 Kč,348,4,19,"0,04288939052",141,2,"3,2",314,4,215,"3,00",PRŮMĚRNÉ,,,
JC,573663,Údrnice,288,"43,4",-3%,319,4,287,0%,301,4,"4,6",423,5,38,132,198,3,14 131 Kč,16 920 Kč,4 872 925 Kč,97,2,4,"0,01388888889",388,5,"3,4",349,4,296,"3,86",VELMI SLABÉ,,,
JC,573671,Úhlejov,153,"40,4",4%,96,2,104,47%,26,1,"2,1",238,3,24,157,74,1,12 271 Kč,14 126 Kč,2 161 303 Kč,342,4,13,"0,08496732026",29,1,"4,6",442,5,178,"2,43",SILNÉ,,,
JC,573680,Újezd pod Troskami,342,"44,8",-6%,400,5,292,17%,155,2,"4,1",405,5,48,140,150,2,13 671 Kč,15 637 Kč,5 347 870 Kč,189,3,5,"0,01461988304",385,5,"3,3",339,4,289,"3,71",VELMI SLABÉ,,,
JC,573698,Úlibice,299,"39,5",6%,42,1,230,30%,69,1,"1,0",87,1,30,100,383,5,13 127 Kč,15 571 Kč,4 655 783 Kč,194,3,12,"0,04013377926",160,2,"1,933333333",136,2,153,"2,14",VELMI SILNÉ,,,
TU,579777,Úpice,5 661,"43,5",-3%,330,4,6141,-8%,387,5,"3,7",388,5,559,99,387,5,13 531 Kč,14 991 Kč,84 865 030 Kč,255,3,116,"0,02049107931",334,4,"1,233333333",38,1,303,"3,86",VELMI SLABÉ,,,
HK,513717,Urbanice,334,"43,1",-2%,296,4,271,23%,108,2,"1,4",141,2,52,156,80,1,11 330 Kč,12 657 Kč,4 227 309 Kč,433,5,16,"0,04790419162",117,2,"2,866666667",259,3,205,"2,71",SILNÉ,,,
RK,576875,Val,302,"42,9",-2%,287,4,273,11%,211,3,"1,0",87,1,38,126,232,3,12 377 Kč,14 827 Kč,4 477 847 Kč,278,4,8,"0,02649006623",271,4,"3,733333333",390,5,251,"3,43",SLABÉ,,,
JC,573701,Valdice,1 375,"42,6",-1%,270,4,1582,-13%,416,5,"1,1",91,2,110,80,428,5,11 495 Kč,13 922 Kč,19 142 255 Kč,362,5,17,"0,01236363636",400,5,"1,533333333",78,1,292,"3,86",VELMI SLABÉ,,,
RK,576883,Vamberk,4 532,"43,3",-3%,316,4,4995,-9%,400,5,"1,5",160,2,474,105,362,5,12 150 Kč,15 475 Kč,70 133 400 Kč,202,3,95,"0,02096204766",328,4,"1,2",27,1,256,"3,43",SLABÉ,,,
NA,574554,Velichovky,736,"42,2",0%,229,3,690,7%,240,3,"3,3",369,5,109,148,109,2,13 730 Kč,17 058 Kč,12 554 549 Kč,89,1,13,"0,01766304348",356,4,"1,4",58,1,207,"2,71",PRŮMĚRNÉ,,,
JC,573728,Veliš,197,"39,7",6%,51,1,136,45%,34,1,"0,8",59,1,29,147,115,2,15 131 Kč,18 217 Kč,3 588 746 Kč,56,1,7,"0,03553299492",188,3,"2,866666667",259,3,109,"1,71",VELMI SILNÉ,,,
NA,574562,Velká Jesenice,738,"42,5",-1%,257,3,736,0%,302,4,"2,1",235,3,75,102,381,5,11 348 Kč,14 842 Kč,10 953 479 Kč,275,4,22,"0,0298102981",241,3,"1,666666667",94,2,255,"3,43",SLABÉ,,,
NA,574571,Velké Petrovice,421,"41,1",2%,141,2,362,16%,161,2,"2,6",303,4,55,131,209,3,10 104 Kč,13 199 Kč,5 556 739 Kč,409,5,29,"0,06888361045",59,1,"3,133333333",297,4,226,"3,00",PRŮMĚRNÉ,,,
NA,547646,Velké Poříčí,2 356,"43,7",-4%,347,4,2361,0%,307,4,"1,7",174,2,290,123,252,3,11 938 Kč,14 718 Kč,34 675 908 Kč,292,4,82,"0,03480475382",194,3,"1,2",27,1,228,"3,00",PRŮMĚRNÉ,,,
TU,579785,Velké Svatoňovice,1 267,"43,2",-3%,302,4,1115,14%,179,2,"2,8",322,4,170,134,182,3,11 029 Kč,12 932 Kč,16 385 060 Kč,425,5,32,"0,02525651144",288,4,"1,466666667",68,1,252,"3,29",SLABÉ,,,
NA,574589,Velký Třebešov,326,"43,3",-3%,314,4,339,-4%,348,4,"3,0",341,4,51,156,76,1,12 348 Kč,15 217 Kč,4 960 593 Kč,228,3,11,"0,03374233129",201,3,"2,7",242,3,250,"3,14",SLABÉ,,,
TU,579793,Velký Vřešťov,230,"42,4",-1%,244,3,195,18%,146,2,"2,0",228,3,39,170,46,1,13 868 Kč,16 265 Kč,3 740 966 Kč,140,2,4,"0,01739130435",359,4,"2,866666667",259,3,203,"2,57",SILNÉ,,,
NA,547743,Vernéřovice,315,"42,6",-1%,266,3,377,-16%,430,5,"3,3",367,5,34,108,349,4,11 867 Kč,15 771 Kč,4 967 876 Kč,175,2,0,0,444,5,"2,4",207,3,320,"3,86",VELMI SLABÉ,,,
NA,547565,Vestec,182,"38,8",8%,20,1,125,46%,32,1,"2,3",273,4,26,143,134,2,12 510 Kč,14 775 Kč,2 689 106 Kč,284,4,3,"0,01648351648",368,5,"3,6",378,5,213,"3,14",PRŮMĚRNÉ,,,
JC,573736,Vidochov,393,"41,1",2%,143,2,347,13%,182,3,"1,5",151,2,55,140,153,2,13 117 Kč,15 771 Kč,6 197 851 Kč,176,2,13,"0,03307888041",207,3,"3,733333333",390,5,200,"2,71",SILNÉ,,,
TU,574597,Vilantice,202,"40,8",3%,125,2,199,2%,291,4,"4,2",408,5,28,139,159,2,12 633 Kč,15 170 Kč,3 064 278 Kč,236,3,5,"0,02475247525",296,4,"3,966666667",415,5,276,"3,57",VELMI SLABÉ,,,
HK,571083,Vinary,423,"44,7",-6%,397,5,511,-17%,433,5,"4,3",412,5,44,104,363,5,13 788 Kč,16 295 Kč,6 892 589 Kč,138,2,6,"0,01418439716",386,5,"3,266666667",326,4,351,"4,43",VELMI SLABÉ,,,
TU,579815,Vítězná,1 444,"41,0",3%,135,2,1334,8%,230,3,"4,3",414,5,147,102,379,5,11 555 Kč,14 631 Kč,21 126 642 Kč,303,4,22,"0,01523545706",380,5,2,147,2,284,"3,71",VELMI SLABÉ,,,
JC,573752,Vitiněves,351,"40,7",3%,118,2,304,15%,168,2,"3,0",347,4,36,103,373,5,10 888 Kč,13 241 Kč,4 647 750 Kč,406,5,4,"0,0113960114",404,5,"2,766666667",248,3,295,"3,71",VELMI SLABÉ,,,
TU,579823,Vlčice,526,"40,3",4%,87,1,397,32%,62,1,"1,5",150,2,83,158,70,1,14 777 Kč,16 659 Kč,8 762 430 Kč,115,2,41,"0,07794676806",43,1,2,147,2,96,"1,43",VELMI SILNÉ,,,
TU,579831,Vlčkovice v Podkrkonoší,365,"42,6",-1%,268,3,378,-3%,342,4,"3,2",359,4,30,82,425,5,14 248 Kč,17 035 Kč,6 217 933 Kč,90,2,7,"0,01917808219",344,4,"3,733333333",390,5,317,"3,86",VELMI SLABÉ,,,
NA,574601,Vlkov,390,"39,8",5%,58,1,348,12%,195,3,"3,1",354,4,58,149,107,2,10 426 Kč,12 955 Kč,5 052 377 Kč,424,5,9,"0,02307692308",312,4,"2,866666667",259,3,244,"3,14",SLABÉ,,,
RK,576891,Voděrady,718,"41,9",0%,207,3,638,13%,191,3,"0,8",67,1,98,136,173,2,14 283 Kč,17 146 Kč,12 310 875 Kč,83,1,21,"0,02924791086",249,3,"1,733333333",105,2,154,"2,14",VELMI SILNÉ,,,
JC,573761,Volanice,224,"43,5",-3%,332,4,266,-16%,427,5,"1,3",127,2,22,98,390,5,15 726 Kč,18 809 Kč,4 213 127 Kč,43,1,1,"0,004464285714",434,5,"2,6",223,3,282,"3,57",VELMI SLABÉ,,,
JC,572128,Vrbice (JC),153,"44,8",-7%,405,5,138,11%,207,3,"4,9",426,5,4,26,448,5,16 268 Kč,17 351 Kč,2 654 772 Kč,77,1,2,"0,01307189542",395,5,"3,5",365,5,332,"4,14",VELMI SLABÉ,,,
RK,548707,Vrbice (RK),149,"41,6",1%,179,2,123,21%,123,2,"2,1",240,3,21,141,145,2,12 001 Kč,13 914 Kč,2 073 159 Kč,364,5,9,"0,06040268456",74,1,"3,466666667",362,5,212,"2,86",PRŮMĚRNÉ,,,
TU,579858,Vrchlabí,12 461,"43,5",-3%,333,4,13416,-7%,379,5,"1,3",124,2,1828,147,119,2,12 814 Kč,16 765 Kč,208 904 363 Kč,109,2,469,"0,03763742878",174,2,1,1,1,177,"2,57",SILNÉ,,,
HK,548057,Vrchovnice,61,"44,3",-5%,376,5,65,-6%,370,5,"0,0",1,1,9,148,114,2,14 446 Kč,15 615 Kč,952 508 Kč,190,3,1,"0,01639344262",369,5,"3,6",378,5,257,"3,71",SLABÉ,,,
JC,573795,Vršce,224,"39,7",6%,53,1,234,-4%,351,4,"2,6",313,4,22,98,390,5,14 624 Kč,16 243 Kč,3 638 443 Kč,142,2,2,"0,008928571429",417,5,"2,733333333",243,3,273,"3,43",VELMI SLABÉ,,,
NA,574627,Vršovka,144,"39,6",6%,44,1,109,32%,64,1,"0,0",1,1,22,153,91,2,11 413 Kč,12 918 Kč,1 860 252 Kč,426,5,8,"0,05555555556",85,1,"3,533333333",368,5,154,"2,29",VELMI SILNÉ,,,
JC,549029,Vřesník,88,"39,7",6%,49,1,107,-18%,436,5,"1,7",181,3,13,148,112,2,13 028 Kč,14 828 Kč,1 304 876 Kč,277,4,7,"0,07954545455",38,1,"3,933333333",409,5,215,"3,00",PRŮMĚRNÉ,,,
HK,571091,Všestary,1 764,"40,9",3%,130,2,1394,27%,84,1,"1,7",175,2,243,138,168,2,12 863 Kč,15 673 Kč,27 647 746 Kč,187,3,95,"0,05385487528",96,2,"1,333333333",53,1,128,"1,86",VELMI SILNÉ,,,
HK,571105,Výrava,402,"40,3",4%,85,1,317,27%,78,1,"2,2",250,3,66,164,51,1,12 958 Kč,14 915 Kč,5 995 752 Kč,264,3,24,"0,05970149254",77,1,"3,4",349,4,165,"2,00",VELMI SILNÉ,,,
HK,571113,Vysoká nad Labem,1 660,"37,4",11%,3,1,617,169%,2,1,"1,5",147,2,264,159,63,1,11 628 Kč,12 700 Kč,21 081 354 Kč,431,5,271,"0,163253012",4,1,"1,666666667",94,2,106,"1,86",VELMI SILNÉ,,,
NA,574635,Vysoká Srbská,279,"41,6",1%,177,2,257,9%,228,3,"5,1",431,5,31,111,327,4,12 128 Kč,14 022 Kč,3 912 132 Kč,350,4,17,"0,06093189964",71,1,"3,6",378,5,280,"3,43",VELMI SLABÉ,,,
JC,573809,Vysoké Veselí,865,"42,1",0%,223,3,847,2%,286,4,"4,0",400,5,78,90,413,5,12 689 Kč,16 057 Kč,13 889 366 Kč,153,2,11,"0,01271676301",398,5,"1,4",58,1,276,"3,57",VELMI SLABÉ,,,
NA,574643,Vysokov,516,"41,1",2%,142,2,366,41%,38,1,"2,4",285,4,73,141,140,2,12 153 Kč,13 618 Kč,7 026 724 Kč,386,5,33,"0,06395348837",68,1,"2,933333333",270,4,190,"2,71",SILNÉ,,,
HK,548677,Vysoký Újezd,84,"41,3",2%,155,2,71,18%,142,2,"1,8",199,3,17,202,15,1,11 352 Kč,13 171 Kč,1 106 384 Kč,411,5,8,"0,09523809524",16,1,"3,866666667",402,5,191,"2,71",SILNÉ,,,
NA,574651,Zábrodí,577,"37,5",11%,4,1,424,36%,48,1,"0,8",65,1,99,172,43,1,11 931 Kč,13 297 Kč,7 672 374 Kč,403,5,46,"0,07972270364",37,1,"3,4",349,4,136,"2,00",VELMI SILNÉ,,,
TU,548839,Zábřezí-Řečice,144,"43,4",-3%,325,4,133,8%,229,3,"0,0",1,1,25,174,42,1,12 093 Kč,13 530 Kč,1 948 366 Kč,392,5,3,"0,02083333333",330,4,"3,133333333",297,4,231,"3,14",PRŮMĚRNÉ,,,
HK,571130,Zachrašťany,240,"40,0",5%,70,1,204,18%,147,2,"4,2",411,5,29,121,265,3,12 871 Kč,14 877 Kč,3 570 599 Kč,268,3,4,"0,01666666667",366,5,"2,933333333",270,4,257,"3,29",SLABÉ,,,
NA,574660,Zaloňov,459,"38,7",8%,18,1,363,26%,86,1,"1,9",210,3,52,113,315,4,11 724 Kč,26 062 Kč,11 962 354 Kč,10,1,24,"0,0522875817",103,2,"3,266666667",326,4,153,"2,29",VELMI SILNÉ,,,
RK,576921,Záměl,632,"43,2",-3%,307,4,628,1%,299,4,"2,0",218,3,91,144,130,2,12 002 Kč,13 655 Kč,8 629 813 Kč,383,5,22,"0,03481012658",193,3,"1,933333333",136,2,238,"3,29",SLABÉ,,,
JC,549193,Zámostí-Blata,125,"44,8",-7%,404,5,78,60%,17,1,"0,0",1,1,20,160,59,1,13 288 Kč,15 319 Kč,1 914 895 Kč,220,3,11,"0,088",23,1,"4,066666667",420,5,163,"2,43",VELMI SILNÉ,,,
HK,573744,Zdechovice,163,"46,2",-10%,427,5,155,5%,252,3,"1,8",185,3,26,160,62,1,6 989 Kč,15 476 Kč,2 522 524 Kč,200,3,5,"0,03067484663",231,3,"3,066666667",287,4,235,"3,14",PRŮMĚRNÉ,,,
RK,576930,Zdelov,252,"40,2",4%,84,1,202,25%,96,2,"1,9",206,3,37,147,118,2,12 303 Kč,12 105 Kč,3 050 547 Kč,445,5,16,"0,06349206349",69,1,"2,866666667",259,3,182,"2,43",SILNÉ,,,
